"UNC_Marchetti_diatom_cultures_all_LOBSTAHS_IDs_pos.csv, lipids identified in West Antarctic diatom isolates provided by A. Marchetti and C. Moreno, University of North Carolina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Identifications were made by J. Collins, james.r.collins@aya.yale.edu, using v1.1.1 of the LOBSTAHS lipidomics software package for R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Values in columns 14-22 of this speadsheet are raw chromatographic peak areas; the .xlsx file UNC_Marchetti_diatom_cultures_IP-DAG_pmol_totals.xlsx contains mass data for unoxidized IP-DAG obtained using authentic standards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,match_ID,compound_name,elem_formula,LOBdbase_mz,peakgroup_mz,LOBdbase_ppm_match,peakgroup_rt,peakgroup_mzmin,peakgroup_mzmax,peakgroup_rtmin,peakgroup_rtmax,cultures,QC,Marchetti_diatom_culture_extract_A_act_1_QE002909,Marchetti_diatom_culture_extract_A_act_2_QE002910,Marchetti_diatom_culture_extract_Ch_sp_DNA_QE002911,Marchetti_diatom_culture_extract_F_cyl_1_QE002907,Marchetti_diatom_culture_extract_F_cyl_1_QE002908,Marchetti_diatom_culture_extract_Thalass_1_QE002905,Marchetti_diatom_culture_extract_Thalass_2_QE002906,QC_QE002903,QC_QE002915,xcms_peakgroup,CAMERA_pseudospectrum,LOBdbase_frag_ID,LOBdbase_exact_parent_neutral_mass,lipid_class,species,major_adduct,FA_total_no_C,FA_total_no_DB,degree_oxidation,C1,C1x,C2a,C2b,C3c,C3f,C3r,C4,C5,C6a,C6b,casecodes,iso_C3r.match_ID,iso_C3f.match_ID,iso_C3c.match_ID,ms2_conf,ms2_present,neg_mode.conf,rm.flag_auto
1666,2130,DGCC 33:2 +2O,C43H79N1O10,770.5776748,770.5779148,-0.311471763,920.4865443,770.577573,770.5779531,919.3966498,921.4764103,4,0,28614923.33,27205109.32,1516583.104,3312308.253,7638564.059,3088274.718,2324850.28,0,31520.90402,11103,78,2186,769.5703984,IP_DAG,DGCC,[M+H]+,33,2,2,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2129, 2130","2130, 2132, 2134, 2136",,NA,0,0,1
9118,2131,DGTS_DGTA 33:2 +3O,C43H79N1O10,770.5776748,770.5772994,0.487216126,932.7444485,770.5689505,770.5779857,929.7174523,935.35827,5,0,27607325.33,27087633.72,2565539.299,3318383.988,4608650.69,4663008.235,3722637.408,0,0,11102,78,15391,769.5703984,IP_DAG,DGTS_DGTA,[M+H]+,33,2,3,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2131, 2132","2129, 2131, 2133, 2135",,NA,0,0,1
16611,2132,DGTS_DGTA 33:2 +3O,C43H79N1O10,770.5776748,770.5779148,-0.311471763,920.4865443,770.577573,770.5779531,919.3966498,921.4764103,4,0,28614923.33,27205109.32,1516583.104,3312308.253,7638564.059,3088274.718,2324850.28,0,31520.90402,11103,78,15391,769.5703984,IP_DAG,DGTS_DGTA,[M+H]+,33,2,3,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2131, 2132","2130, 2132, 2134, 2136",,NA,0,0,1
927,2133,MGDG 34:3,C43H76O10,770.5776748,770.5772994,0.487216126,932.7444485,770.5689505,770.5779857,929.7174523,935.35827,5,0,27607325.33,27087633.72,2565539.299,3318383.988,4608650.69,4663008.235,3722637.408,0,0,11102,78,53105,752.5438492,IP_DAG,MGDG,[M+NH4]+,34,3,0,0,0,1,0,0,1,1,0,0,0,0,C2a; C3f; C3r,"2133, 2134","2129, 2131, 2133, 2135",,NA,0,1,NA
16621,2134,MGDG 34:3,C43H76O10,770.5776748,770.5779148,-0.311471763,920.4865443,770.577573,770.5779531,919.3966498,921.4764103,4,0,28614923.33,27205109.32,1516583.104,3312308.253,7638564.059,3088274.718,2324850.28,0,31520.90402,11103,78,53105,752.5438492,IP_DAG,MGDG,[M+NH4]+,34,3,0,0,0,1,0,0,1,1,0,0,0,0,C2a; C3f; C3r,"2133, 2134","2130, 2132, 2134, 2136",,NA,0,1,NA
935,2135,TAG 40:3 +4O,C43H76O10,770.5776748,770.5772994,0.487216126,932.7444485,770.5689505,770.5779857,929.7174523,935.35827,5,0,27607325.33,27087633.72,2565539.299,3318383.988,4608650.69,4663008.235,3722637.408,0,0,11102,78,60213,752.5438492,TAG,TAG,[M+NH4]+,40,3,4,0,0,1,0,0,1,1,0,0,0,0,C2a; C3f; C3r,"2135, 2136","2129, 2131, 2133, 2135",,NA,NA,0,1
1663,2136,TAG 40:3 +4O,C43H76O10,770.5776748,770.5779148,-0.311471763,920.4865443,770.577573,770.5779531,919.3966498,921.4764103,4,0,28614923.33,27205109.32,1516583.104,3312308.253,7638564.059,3088274.718,2324850.28,0,31520.90402,11103,78,60213,752.5438492,TAG,TAG,[M+NH4]+,40,3,4,0,0,1,0,0,1,1,0,0,0,0,C2a; C3f; C3r,"2135, 2136","2130, 2132, 2134, 2136",,NA,NA,0,1
1558,2137,MGDG 29:2 +2O,C38H68O12,734.5049038,734.5050145,-0.150758348,928.1823592,734.5046982,734.505487,927.8056152,929.7174523,3,0,0,0,387607.6046,17274.28162,0,846205.5945,684039.1636,0,0,9679,78,52040,716.4710782,IP_DAG,MGDG,[M+NH4]+,29,2,2,0,0,0,1,0,1,1,0,0,0,0,C2b; C3f; C3r,"2137, 5609","2137, 2160",,NA,0,0,1
1692,2138,TAG 32:0,C35H66O6,600.519766,600.5198976,-0.219283679,924.0860843,600.5198971,600.5198981,923.9880455,924.184123,2,0,17759.78295,30569.08501,278269.8966,558161.926,960816.5742,263789.6315,248113.8753,0,0,5495,78,57770,582.4859404,TAG,TAG,[M+NH4]+,32,0,0,0,0,1,0,0,0,1,0,0,0,0,C2a; C3r,"806, 2138",,,NA,NA,0,1
1997,2139,PG 41:3 +1O,C47H87O11P1,876.6324264,876.6345688,-2.443862261,921.3738453,876.6341719,876.6350316,919.3966498,923.5364807,7,0,630557.9515,486218.6042,5326542.147,910622.284,3128892.144,1980182.111,2341678.491,0,0,16388,78,31455,858.5986008,IP_DAG,PG,[M+NH4]+,41,3,1,0,0,0,1,1,1,0,0,0,0,0,C2b; C3c; C3f,,"2139, 2175, 2176","2139, 2140, 2173, 2174, 2175, 2176",NA,0,0,NA
19911,2140,TAG 51:11 +2O,C54H82O8,876.6347958,876.6345688,0.25901447,921.3738453,876.6341719,876.6350316,919.3966498,923.5364807,7,0,630557.9515,486218.6042,5326542.147,910622.284,3128892.144,1980182.111,2341678.491,0,0,16388,78,65099,858.6009702,TAG,TAG,[M+NH4]+,51,11,2,0,0,0,1,1,1,0,0,0,0,0,C2b; C3c; C3f,,"2140, 2173, 2174","2139, 2140, 2173, 2174, 2175, 2176",NA,NA,0,1
1964,2141,TAG 52:14 +1O,C55H78O7,868.6085811,868.6091944,-0.706156797,944.6424529,868.6061482,868.6100157,944.4649972,946.401674,3,0,0,0,5912866.69,1838612.31,5578094.414,472092.8234,528394.1322,0,0,15967,78,65687,850.5747555,TAG,TAG,[M+NH4]+,52,14,1,0,0,0,1,0,0,1,0,0,0,0,C2b; C3r,"2141, 5960",,,NA,NA,0,1
227,2142,DGDG 32:1,C47H86O15,908.6304983,908.6301528,0.380275586,921.3738453,908.6291247,908.6302975,920.6015019,921.9011385,7,0,7093228.767,7333431.334,2607431.299,9382315.189,22041528.98,5964374.322,4024645.43,0,0,18109,78,8527,890.5966727,IP_DAG,DGDG,[M+NH4]+,32,1,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,,NA,0,1,NA
1917,2143,PE 44:8 +1O,C49H82N1O9P1,860.5799968,860.5785452,1.686809113,938.4060209,860.5778261,860.5792643,937.3358967,939.4761452,2,0,0,384092.2607,645680.9868,0,0,0,0,0,0,15546,78,24887,859.5727204,IP_DAG,PE,[M+H]+,44,8,1,0,0,0,1,0,1,0,0,0,0,0,C2b; C3f,,"2143, 2144",,NA,0,0,NA
1911,2144,PC 41:8 +1O,C49H82N1O9P1,860.5799968,860.5785452,1.686809113,938.4060209,860.5778261,860.5792643,937.3358967,939.4761452,2,0,0,384092.2607,645680.9868,0,0,0,0,0,0,15546,78,38657,859.5727204,IP_DAG,PC,[M+H]+,41,8,1,0,0,0,1,0,1,0,0,0,0,0,C2b; C3f,,"2143, 2144",,NA,0,0,NA
2415,2145,TAG 42:7 +1O,C45H72O7,742.5616308,742.5618264,-0.263441391,938.3720811,742.561773,742.5626836,937.6296372,939.1601123,4,0,0,0,97178.77537,918345.2497,2608322.134,2105187.879,1219516.778,0,0,9998,78,61032,724.5278052,TAG,TAG,[M+NH4]+,42,7,1,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"2145, 2183",,NA,NA,0,1
2734,2146,PG 44:3 +3O,C50H93O13P1,950.6692059,950.6714951,-2.408015528,958.3251283,950.6714792,950.671511,957.2806135,959.3696432,2,0,0,0,275713.7171,0,30477.00003,4156429.008,2640547.633,0,0,20223,78,32367,932.6353803,IP_DAG,PG,[M+NH4]+,44,3,3,0,0,0,1,1,0,0,0,0,0,0,C2b; C3c,,,"2146, 2147",NA,0,0,NA
27311,2147,TAG 54:11 +4O,C57H88O10,950.6715753,950.6714951,0.084365402,958.3251283,950.6714792,950.671511,957.2806135,959.3696432,2,0,0,0,275713.7171,0,30477.00003,4156429.008,2640547.633,0,0,20223,78,66653,932.6377497,TAG,TAG,[M+NH4]+,54,11,4,0,0,0,1,1,0,0,0,0,0,0,C2b; C3c,,,"2146, 2147",NA,NA,0,1
6114,2148,DGTS_DGTA 30:3,C40H71N1O7,678.5303307,678.530283,0.070265112,935.0405692,678.5300238,678.5303839,934.2982095,936.8985737,3,0,0,0,771689.7222,0,0,1752938.198,1644011.937,0,0,7728,78,14776,677.5230542,IP_DAG,DGTS_DGTA,[M+H]+,30,3,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2123, 2148",,NA,0,0,NA
1276,2149,SQDG 32:1 +3O,C41H76O15S1,858.5243186,858.5240021,0.368705775,934.2982095,858.5238005,858.524114,932.3385618,935.157704,7,2,4398495.773,4646529.048,2696560.978,5642027.841,4467250.11,3791633.226,3889697.938,3663687.87,3837612.303,15425,78,45087,840.490493,IP_DAG,SQDG,[M+NH4]+,32,1,3,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
2914,2150,MGDG 42:10 +3O,C51H78O13,916.5780688,916.5768066,1.377046651,933.4393898,916.5763086,916.5774409,932.3385618,935.0405692,7,2,4015205.531,3716520.495,4961323.586,2977626.307,2283040.339,2341270.307,2285741.825,1771918.235,1602007.531,18550,78,55295,898.5442432,IP_DAG,MGDG,[M+NH4]+,42,10,3,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
11617,2151,DGCC 28:1,C38H71N1O8,670.5252453,670.5253206,-0.11227351,928.7615337,670.5252637,670.5253774,927.8056152,929.7174523,2,0,0,46054.49228,82560.42568,0,0,1271263.907,1010326.912,0,0,7462,78,1126,669.5179688,IP_DAG,DGCC,[M+H]+,28,1,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2151, 2152, 2153",,NA,0,0,1
11618,2152,DGTS_DGTA 28:1 +1O,C38H71N1O8,670.5252453,670.5253206,-0.11227351,928.7615337,670.5252637,670.5253774,927.8056152,929.7174523,2,0,0,46054.49228,82560.42568,0,0,1271263.907,1010326.912,0,0,7462,78,14331,669.5179688,IP_DAG,DGTS_DGTA,[M+H]+,28,1,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2151, 2152, 2153",,NA,0,0,1
11624,2153,TAG 35:2 +2O,C38H68O8,670.5252453,670.5253206,-0.11227351,928.7615337,670.5252637,670.5253774,927.8056152,929.7174523,2,0,0,46054.49228,82560.42568,0,0,1271263.907,1010326.912,0,0,7462,78,58589,652.4914197,TAG,TAG,[M+NH4]+,35,2,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2151, 2152, 2153",,NA,NA,0,1
1277,2154,PE 33:0,C38H76N1O8P1,706.538132,706.5383765,-0.346062107,925.489203,706.5377097,706.5394917,921.6892525,932.1039297,5,2,140742.8118,431077.512,588995.1548,645910.9637,2173620.235,12929839.34,10394362.33,832854.109,1010901.144,8666,78,21932,705.5308555,IP_DAG,PE,[M+H]+,33,0,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2154, 3494","2154, 2155",,NA,0,0,1
12711,2155,PC 30:0,C38H76N1O8P1,706.538132,706.5383765,-0.346062107,925.489203,706.5377097,706.5394917,921.6892525,932.1039297,5,2,140742.8118,431077.512,588995.1548,645910.9637,2173620.235,12929839.34,10394362.33,832854.109,1010901.144,8666,78,35827,705.5308555,IP_DAG,PC,[M+H]+,30,0,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2155, 3495","2154, 2155",,NA,0,1,NA
141110,2156,DGTS_DGTA 34:6,C44H73N1O7,728.5459807,728.545933,0.065514948,927.8056152,728.545394,728.5461042,927.4364767,930.475867,3,0,0,0,1712966.781,542176.7921,1205359.273,2458194,1657934.688,0,0,9466,78,15701,727.5387043,IP_DAG,DGTS_DGTA,[M+H]+,34,6,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2128, 2156",,NA,0,0,NA
1545,2157,DGCC 30:2,C40H73N1O8,696.5408954,696.5408604,0.05017981,939.1601123,696.5407191,696.5410686,938.9186382,939.6110821,3,0,23989.20954,0,269410.1107,0,0,2488632.67,1490574.796,0,0,8314,78,1551,695.5336189,IP_DAG,DGCC,[M+H]+,30,2,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1776, 2023, 2157","2157, 2158, 2159",,NA,0,0,NA
1541,2158,DGTS_DGTA 30:2 +1O,C40H73N1O8,696.5408954,696.5408604,0.05017981,939.1601123,696.5407191,696.5410686,938.9186382,939.6110821,3,0,23989.20954,0,269410.1107,0,0,2488632.67,1490574.796,0,0,8314,78,14756,695.5336189,IP_DAG,DGTS_DGTA,[M+H]+,30,2,1,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1777, 2024, 2158","2157, 2158, 2159",,NA,0,0,NA
1542,2159,TAG 37:3 +2O,C40H70O8,696.5408954,696.5408604,0.05017981,939.1601123,696.5407191,696.5410686,938.9186382,939.6110821,3,0,23989.20954,0,269410.1107,0,0,2488632.67,1490574.796,0,0,8314,78,59184,678.5070698,TAG,TAG,[M+NH4]+,37,3,2,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1778, 2025, 2159","2157, 2158, 2159",,NA,NA,0,1
15511,2160,DGCC 28:1 +4O,C38H71N1O12,734.5049038,734.5050145,-0.150758348,928.1823592,734.5046982,734.505487,927.8056152,929.7174523,3,0,0,0,387607.6046,17274.28162,0,846205.5945,684039.1636,0,0,9679,78,1146,733.4976273,IP_DAG,DGCC,[M+H]+,28,1,4,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2160, 5608","2137, 2160",,NA,0,0,1
16113,2161,PE 37:4,C42H76N1O8P1,754.538132,754.5363136,2.409928237,939.6076238,754.5359465,754.560347,936.8985737,942.3853325,4,0,34539789.46,31554113.44,627885.3042,1442185.965,14670390.01,1471582.662,4037002.284,0,0,10443,78,23007,753.5308555,IP_DAG,PE,[M+H]+,37,4,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1712, 2161","2161, 2162",,NA,0,0,NA
16114,2162,PC 34:4,C42H76N1O8P1,754.538132,754.5363136,2.409928237,939.6076238,754.5359465,754.560347,936.8985737,942.3853325,4,0,34539789.46,31554113.44,627885.3042,1442185.965,14670390.01,1471582.662,4037002.284,0,0,10443,78,36777,753.5308555,IP_DAG,PC,[M+H]+,34,4,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1713, 2162","2161, 2162",,NA,0,0,NA
16210,2163,DGCC 33:2 +1O,C43H79N1O9,754.5827602,754.5824276,0.44081716,941.4248791,754.5616104,754.5826578,936.6038754,946.9046176,4,0,51790.50408,0,1946243.741,19359.97224,459412.9696,10889671.12,3854211.241,0,0,10447,78,2181,753.5754838,IP_DAG,DGCC,[M+H]+,33,2,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2163, 2164, 2165",,NA,0,0,NA
16211,2164,DGTS_DGTA 33:2 +2O,C43H79N1O9,754.5827602,754.5824276,0.44081716,941.4248791,754.5616104,754.5826578,936.6038754,946.9046176,4,0,51790.50408,0,1946243.741,19359.97224,459412.9696,10889671.12,3854211.241,0,0,10447,78,15386,753.5754838,IP_DAG,DGTS_DGTA,[M+H]+,33,2,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2163, 2164, 2165",,NA,0,0,NA
16221,2165,TAG 40:3 +3O,C43H76O9,754.5827602,754.5824276,0.44081716,941.4248791,754.5616104,754.5826578,936.6038754,946.9046176,4,0,51790.50408,0,1946243.741,19359.97224,459412.9696,10889671.12,3854211.241,0,0,10447,78,60206,736.5489346,TAG,TAG,[M+NH4]+,40,3,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2163, 2164, 2165",,NA,NA,0,1
17114,2166,PE 39:4,C44H80N1O8P1,782.5694321,782.5698554,-0.540861375,928.0813887,782.5697927,782.5699735,921.6892525,930.039049,4,0,215722805.6,210306144.4,1232130.073,14728796.09,34421854.51,26096118.72,17880287.22,948338.6701,117115.0715,11610,78,23507,781.5621557,IP_DAG,PE,[M+H]+,39,4,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1740, 2166, 5820","2166, 2167",,NA,0,0,1
17115,2167,PC 36:4,C44H80N1O8P1,782.5694321,782.5698554,-0.540861375,928.0813887,782.5697927,782.5699735,921.6892525,930.039049,4,0,215722805.6,210306144.4,1232130.073,14728796.09,34421854.51,26096118.72,17880287.22,948338.6701,117115.0715,11610,78,37252,781.5621557,IP_DAG,PC,[M+H]+,36,4,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1741, 2167, 5821","2166, 2167",,NA,0,1,NA
1735,2168,PE 40:7,C45H76N1O8P1,790.538132,790.5382015,-0.087891533,922.855266,790.5379294,790.5519044,920.742319,923.2341232,2,1,0,59909.61557,390741.9827,21631.28112,0,716435.146,635194.3677,0,2639100.469,11968,78,23807,789.5308555,IP_DAG,PE,[M+H]+,40,7,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2168, 2169",,NA,0,0,NA
17311,2169,PC 37:7,C45H76N1O8P1,790.538132,790.5382015,-0.087891533,922.855266,790.5379294,790.5519044,920.742319,923.2341232,2,1,0,59909.61557,390741.9827,21631.28112,0,716435.146,635194.3677,0,2639100.469,11968,78,37602,789.5308555,IP_DAG,PC,[M+H]+,37,7,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2168, 2169",,NA,0,0,NA
189,2170,PE 45:8,C50H84N1O8P1,858.6007323,858.600887,-0.180123162,921.4251278,858.6007923,858.6009816,921.3738453,921.4764103,2,0,1893268.775,1731266.053,48720.74736,300636.2029,953864.6654,0,0,0,0,15436,78,25207,857.5934558,IP_DAG,PE,[M+H]+,45,8,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1189, 2170","2170, 2171",,NA,0,0,1
1891,2171,PC 42:8,C50H84N1O8P1,858.6007323,858.600887,-0.180123162,921.4251278,858.6007923,858.6009816,921.3738453,921.4764103,2,0,1893268.775,1731266.053,48720.74736,300636.2029,953864.6654,0,0,0,0,15436,78,38877,857.5934558,IP_DAG,PC,[M+H]+,42,8,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1190, 2171","2170, 2171",,NA,0,0,NA
1932,2172,TAG 50:11 +2O,C53H80O8,862.6191458,862.6196194,-0.549099396,934.4662544,862.6195621,862.6196767,934.2982095,934.6342993,2,0,0,0,221445.8591,0,0,2582544.849,2470222.316,0,0,15660,78,64609,844.5853202,TAG,TAG,[M+NH4]+,50,11,2,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
19921,2173,DGCC 44:10,C54H85N1O8,876.6347958,876.6345688,0.25901447,921.3738453,876.6341719,876.6350316,919.3966498,923.5364807,7,0,630557.9515,486218.6042,5326542.147,910622.284,3128892.144,1980182.111,2341678.491,0,0,16388,78,5126,875.6275194,IP_DAG,DGCC,[M+H]+,44,10,0,1,0,0,0,1,1,0,0,0,0,0,C1; C3c; C3f,,"2140, 2173, 2174","2139, 2140, 2173, 2174, 2175, 2176",NA,0,0,NA
1993,2174,DGTS_DGTA 44:10 +1O,C54H85N1O8,876.6347958,876.6345688,0.25901447,921.3738453,876.6341719,876.6350316,919.3966498,923.5364807,7,0,630557.9515,486218.6042,5326542.147,910622.284,3128892.144,1980182.111,2341678.491,0,0,16388,78,18331,875.6275194,IP_DAG,DGTS_DGTA,[M+H]+,44,10,1,1,0,0,0,1,1,0,0,0,0,0,C1; C3c; C3f,,"2140, 2173, 2174","2139, 2140, 2173, 2174, 2175, 2176",NA,0,0,NA
1994,2175,PE 42:2 +3O,C47H90N1O11P1,876.6324264,876.6345688,-2.443862261,921.3738453,876.6341719,876.6350316,919.3966498,923.5364807,7,0,630557.9515,486218.6042,5326542.147,910622.284,3128892.144,1980182.111,2341678.491,0,0,16388,78,24222,875.6251499,IP_DAG,PE,[M+H]+,42,2,3,1,0,0,0,1,1,0,0,0,0,0,C1; C3c; C3f,,"2139, 2175, 2176","2139, 2140, 2173, 2174, 2175, 2176",NA,0,0,NA
1995,2176,PC 39:2 +3O,C47H90N1O11P1,876.6324264,876.6345688,-2.443862261,921.3738453,876.6341719,876.6350316,919.3966498,923.5364807,7,0,630557.9515,486218.6042,5326542.147,910622.284,3128892.144,1980182.111,2341678.491,0,0,16388,78,37992,875.6251499,IP_DAG,PC,[M+H]+,39,2,3,1,0,0,0,1,1,0,0,0,0,0,C1; C3c; C3f,,"2139, 2175, 2176","2139, 2140, 2173, 2174, 2175, 2176",NA,0,0,NA
2124,2177,MGDG 42:11 +2O,C51H76O12,898.5675041,898.567327,0.197046771,922.577841,898.5664837,898.5681703,920.9715591,924.184123,2,0,18369.09311,0,220225.6042,0,520444.4759,199714.9254,202697.8732,0,0,17565,78,55315,880.5336785,IP_DAG,MGDG,[M+NH4]+,42,11,2,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
226,2178,PE 45:7 +3O,C50H86N1O11P1,908.6011262,908.6033697,-2.469087961,942.113599,908.5985288,908.6082105,937.8255241,946.401674,2,0,0,0,46867511.43,0,540565.9318,0,0,0,0,18108,78,25197,907.5938498,IP_DAG,PE,[M+H]+,45,7,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2178, 2179, 2180",,NA,0,0,1
2261,2179,PG 44:8 +1O,C50H83O11P1,908.6011262,908.6033697,-2.469087961,942.113599,908.5985288,908.6082105,937.8255241,946.401674,2,0,0,0,46867511.43,0,540565.9318,0,0,0,0,18108,78,32505,890.5673007,IP_DAG,PG,[M+NH4]+,44,8,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2178, 2179, 2180",,NA,0,0,NA
2262,2180,PC 42:7 +3O,C50H86N1O11P1,908.6011262,908.6033697,-2.469087961,942.113599,908.5985288,908.6082105,937.8255241,946.401674,2,0,0,0,46867511.43,0,540565.9318,0,0,0,0,18108,78,38867,907.5938498,IP_DAG,PC,[M+H]+,42,7,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2178, 2179, 2180",,NA,0,0,NA
236,2181,DGCC 42:7 +4O,C52H87N1O12,918.6301044,918.6310131,-0.989197692,934.9515771,918.6304687,918.6430161,933.4393898,937.3358967,2,1,115419.8165,374262.543,429616.9908,0,0,0,0,0,686168.1026,18654,78,4546,917.6228279,IP_DAG,DGCC,[M+H]+,42,7,4,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2181, 3617","2181, 2182",,NA,0,0,NA
2361,2182,MGDG 43:8 +2O,C52H84O12,918.6301044,918.6310131,-0.989197692,934.9515771,918.6304687,918.6430161,933.4393898,937.3358967,2,1,115419.8165,374262.543,429616.9908,0,0,0,0,0,686168.1026,18654,78,55540,900.5962788,IP_DAG,MGDG,[M+NH4]+,43,8,2,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2182, 3618","2181, 2182",,NA,0,0,NA
2411,2183,DGTS_DGTA 35:6,C45H75N1O7,742.5616308,742.5618264,-0.263441391,938.3720811,742.561773,742.5626836,937.6296372,939.1601123,4,0,0,0,97178.77537,918345.2497,2608322.134,2105187.879,1219516.778,0,0,9998,78,15951,741.5543544,IP_DAG,DGTS_DGTA,[M+H]+,35,6,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2145, 2183",,NA,0,0,NA
2436,2184,TAG 52:10 +4O,C55H86O10,924.6559252,924.6560454,-0.129979808,934.4580384,924.6558898,924.6562011,932.0175031,936.8985737,2,0,0,0,53405.92776,0,0,9487545.714,8644673.29,0,0,18931,78,65568,906.6220996,TAG,TAG,[M+NH4]+,52,10,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
245,2185,PE 41:5,C46H82N1O8P1,808.5850822,808.5851088,-0.032816277,958.2040395,808.5850538,808.5851637,958.203503,958.2045761,2,0,196789084.6,189815094.3,321646.1957,7880776.057,18951741.01,4971905.096,3210481.58,0,0,12790,78,24057,807.5778058,IP_DAG,PE,[M+H]+,41,5,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1917, 2185","2185, 2186",,NA,0,0,1
2451,2186,PC 38:5,C46H82N1O8P1,808.5850822,808.5851088,-0.032816277,958.2040395,808.5850538,808.5851637,958.203503,958.2045761,2,0,196789084.6,189815094.3,321646.1957,7880776.057,18951741.01,4971905.096,3210481.58,0,0,12790,78,37777,807.5778058,IP_DAG,PC,[M+H]+,38,5,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1918, 2186","2185, 2186",,NA,0,1,NA
249,2187,DGDG 34:2,C49H88O15,934.6461484,934.6459344,0.22897694,932.3385618,934.6457234,934.6462984,930.424088,933.4393898,5,2,487610.6793,582873.5328,333855.0667,952427.4036,1896905.623,63089.76479,86433.24529,8201110.568,8381491.286,19442,78,9002,916.6123228,IP_DAG,DGDG,[M+NH4]+,34,2,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,1,NA
2554,2188,PE 47:3 +2O,C52H98N1O10P1,928.7001121,928.6983084,1.942213024,924.0860843,928.6980645,928.6985522,923.9880455,924.184123,2,0,0,0,719424.0087,448390.8881,321906.2255,0,0,0,0,19148,78,25542,927.6928356,IP_DAG,PE,[M+H]+,47,3,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2188, 2189, 2190",,NA,0,0,1
25511,2189,PG 46:4,C52H95O10P1,928.7001121,928.6983084,1.942213024,924.0860843,928.6980645,928.6985522,923.9880455,924.184123,2,0,0,0,719424.0087,448390.8881,321906.2255,0,0,0,0,19148,78,33039,910.6662865,IP_DAG,PG,[M+NH4]+,46,4,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2188, 2189, 2190",,NA,0,0,1
25521,2190,PC 44:3 +2O,C52H98N1O10P1,928.7001121,928.6983084,1.942213024,924.0860843,928.6980645,928.6985522,923.9880455,924.184123,2,0,0,0,719424.0087,448390.8881,321906.2255,0,0,0,0,19148,78,39287,927.6928356,IP_DAG,PC,[M+H]+,44,3,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2188, 2189, 2190",,NA,0,0,NA
