"PAL1314_LMG1401_particulate_pos_withoddFA.csv, lipids identified in particulate (0.2 um) samples from Arthur Harbor and along PAL-LTER cruise grid, 2014-2014 (PAL1314 and LMG1401)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Identifications were made by J. Collins, james.r.collins@aya.yale.edu, using v1.1.1 of the LOBSTAHS lipidomics software package for R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Values in columns 13-17 of this speadsheet are raw chromatographic peak areas; the .xlsx file PAL1314_LMG1401_particulate_IP-DAG_pmol_mL.xlsx contains mass data for unoxidized IP-DAG obtained using authentic standards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,match_ID,compound_name,elem_formula,LOBdbase_mz,peakgroup_mz,LOBdbase_ppm_match,peakgroup_rt,peakgroup_mzmin,peakgroup_mzmax,peakgroup_rtmin,peakgroup_rtmax,samples,LMG1401_004_QE003116,LMG1401_008_QE003117,LMG1401_009_QE003118,LMG1401_010_QE003119,PAL1314_Stn_E_3m_2Jan14_0.2um_QE003120,xcms_peakgroup,CAMERA_pseudospectrum,LOBdbase_frag_ID,LOBdbase_exact_parent_neutral_mass,lipid_class,species,major_adduct,FA_total_no_C,FA_total_no_DB,degree_oxidation,C1,C1x,C2a,C2b,C3c,C3f,C3r,C4,C5,C6a,C6b,casecodes,iso_C3r.match_ID,iso_C3f.match_ID,iso_C3c.match_ID,ms2_conf,ms2_present,neg_mode.conf,rm.flag_auto
702,2517,LPC 15:0,C23H48N1O7P1,482.3241162,482.3244418,-0.6750795,732.3016758,482.3242965,482.3245497,729.393781,737.670933,4,224987.5,232129.8,311046.7223,431448.6787,2415282.432,3718,87,41402,481.3168398,IP_MAG,LPC,[M+H]+,15,0,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
12614,2518,PE 28:3,C33H60N1O8P1,630.4129313,630.4128544,0.121986884,738.6896051,630.4126074,630.4128666,737.3709126,739.9999685,3,325709.4927,121918.638,235578.5302,173563.0146,273068.3499,8019,87,20982,629.4056549,IP_DAG,PE,[M+H]+,28,3,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2518, 2519",,NA,0,0,NA
12615,2519,PC 25:3,C33H60N1O8P1,630.4129313,630.4128544,0.121986884,738.6896051,630.4126074,630.4128666,737.3709126,739.9999685,3,325709.4927,121918.638,235578.5302,173563.0146,273068.3499,8019,87,35027,629.4056549,IP_DAG,PC,[M+H]+,25,3,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2518, 2519",,NA,0,0,NA
1417,2520,PE 30:5,C35H60N1O8P1,654.4129313,654.4143532,-2.172800125,735.0202816,654.4143001,654.4144413,734.0684232,735.3863491,5,11031977.07,9946562.698,12238225.78,13761600.99,3743344.853,8910,87,21432,653.4056549,IP_DAG,PE,[M+H]+,30,5,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2520, 2521",,NA,0,0,NA
14112,2521,PC 27:5,C35H60N1O8P1,654.4129313,654.4143532,-2.172800125,735.0202816,654.4143001,654.4144413,734.0684232,735.3863491,5,11031977.07,9946562.698,12238225.78,13761600.99,3743344.853,8910,87,35377,653.4056549,IP_DAG,PC,[M+H]+,27,5,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2520, 2521",,NA,0,0,NA
1547,2522,DGCC 29:3,C39H69N1O8,680.5095952,680.5096168,-0.031783107,731.81135,680.5094275,680.5098062,731.7551384,731.8675615,2,1099918.695,787797.0118,1548789.48,1446286.784,664646.149,9825,87,1376,679.5023187,IP_DAG,DGCC,[M+H]+,29,3,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2522, 2523",,NA,0,0,NA
15412,2523,DGTS_DGTA 29:3 +1O,C39H69N1O8,680.5095952,680.5096168,-0.031783107,731.81135,680.5094275,680.5098062,731.7551384,731.8675615,2,1099918.695,787797.0118,1548789.48,1446286.784,664646.149,9825,87,14581,679.5023187,IP_DAG,DGTS_DGTA,[M+H]+,29,3,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2522, 2523",,NA,0,0,NA
1647,2524,DGCC 29:2 +1O,C39H71N1O9,698.5201599,698.5206881,-0.756196117,734.1271969,698.5205694,698.520869,733.1304593,735.0705282,5,4320870.613,3678983.969,4079257.008,4773394.962,8946488.941,10475,87,1356,697.5128834,IP_DAG,DGCC,[M+H]+,29,2,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2524, 2525",,NA,0,0,NA
16413,2525,DGTS_DGTA 29:2 +2O,C39H71N1O9,698.5201599,698.5206881,-0.756196117,734.1271969,698.5205694,698.520869,733.1304593,735.0705282,5,4320870.613,3678983.969,4079257.008,4773394.962,8946488.941,10475,87,14561,697.5128834,IP_DAG,DGTS_DGTA,[M+H]+,29,2,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2524, 2525",,NA,0,0,NA
18113,2526,DGCC 33:7,C43H69N1O8,728.5095952,728.5078188,2.438421459,740.9696015,728.5077388,728.5082023,739.9999685,741.989306,3,6262425.963,914839.0528,3258114.322,2397445.592,875900.6294,11517,87,2301,727.5023187,IP_DAG,DGCC,[M+H]+,33,7,0,1,0,0,0,1,1,1,0,0,0,0,C1; C3c; C3f; C3r,"1758, 2526, 3776","2526, 2527","2495, 2526, 2527",NA,0,0,NA
18121,2527,DGTS_DGTA 33:7 +1O,C43H69N1O8,728.5095952,728.5078188,2.438421459,740.9696015,728.5077388,728.5082023,739.9999685,741.989306,3,6262425.963,914839.0528,3258114.322,2397445.592,875900.6294,11517,87,15506,727.5023187,IP_DAG,DGTS_DGTA,[M+H]+,33,7,1,1,0,0,0,1,1,1,0,0,0,0,C1; C3c; C3f; C3r,"1759, 2527, 3777","2526, 2527","2495, 2526, 2527",NA,0,0,NA
1835,2528,PE 35:0,C40H80N1O8P1,734.5694321,734.5677785,2.251234056,733.6288281,734.5676493,734.5679076,733.1304593,734.1271969,2,313565.2922,176195.1093,1174301.659,871860.3031,1164084.615,11767,87,22407,733.5621557,IP_DAG,PE,[M+H]+,35,0,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2012, 2528","2528, 2529",,NA,0,0,NA
18314,2529,PC 32:0,C40H80N1O8P1,734.5694321,734.5677785,2.251234056,733.6288281,734.5676493,734.5679076,733.1304593,734.1271969,2,313565.2922,176195.1093,1174301.659,871860.3031,1164084.615,11767,87,36227,733.5621557,IP_DAG,PC,[M+H]+,32,0,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2013, 2529","2528, 2529",,NA,0,0,NA
1865,2530,PE 34:8 +2O,C39H62N1O10P1,736.4184107,736.4174248,1.338754625,734.1271969,736.4169274,736.4175445,733.1304593,735.0705282,5,1084235.37,1038657.946,1228376.786,1426571.908,259490.5482,11821,87,22367,735.4111342,IP_DAG,PE,[M+H]+,34,8,2,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
18711,2531,PE 33:1 +2O,C38H74N1O10P1,736.5123111,736.5132759,-1.309898591,735.3863491,736.5130713,736.5140319,734.1271969,741.989306,5,13710084.36,8141984.337,19796048.91,16657278.09,7102833.762,11836,87,21967,735.5050347,IP_DAG,PE,[M+H]+,33,1,2,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2531, 3377, 4308","2494, 2531, 2532",,0,6,0,1
1872,2532,PC 30:1 +2O,C38H74N1O10P1,736.5123111,736.5132759,-1.309898591,735.3863491,736.5130713,736.5140319,734.1271969,741.989306,5,13710084.36,8141984.337,19796048.91,16657278.09,7102833.762,11836,87,35862,735.5050347,IP_DAG,PC,[M+H]+,30,1,2,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2532, 3378, 4310","2494, 2531, 2532",,0,6,0,1
1934,2533,DGTS_DGTA 36:8,C46H73N1O7,752.5459807,752.5465337,-0.734753344,732.7642185,752.5464708,752.5467713,731.8675615,734.0684232,5,506707.3432,6661699.182,18810469.98,16742142.5,26912434.96,12462,87,16226,751.5387043,IP_DAG,DGTS_DGTA,[M+H]+,36,8,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"2533, 2750",,,0,3,1,NA
2124,2534,DGCC 38:9,C48H75N1O8,794.5565454,794.5572231,-0.852860855,733.1304593,794.5570973,794.5572498,732.7353029,734.1271969,3,112650.3341,290305.1451,1444855.358,1157207.35,591214.3078,14075,87,3551,793.549269,IP_DAG,DGCC,[M+H]+,38,9,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2534, 2535",,NA,0,0,NA
21212,2535,DGTS_DGTA 38:9 +1O,C48H75N1O8,794.5565454,794.5572231,-0.852860855,733.1304593,794.5570973,794.5572498,732.7353029,734.1271969,3,112650.3341,290305.1451,1444855.358,1157207.35,591214.3078,14075,87,16756,793.549269,IP_DAG,DGTS_DGTA,[M+H]+,38,9,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2534, 2535",,NA,0,0,NA
224,2536,PE 40:6 +3O,C45H78N1O11P1,840.5385259,840.5388554,-0.392009054,741.0915791,840.5382899,840.540195,739.9999685,741.989306,5,859567.9422,393857.5218,864918.336,741151.0676,733746.9985,15885,87,23797,839.5312495,IP_DAG,PE,[M+H]+,40,6,3,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2536, 3219","2536, 2537, 2538",,NA,0,0,NA
2241,2537,PG 39:7 +1O,C45H75O11P1,840.5385259,840.5388554,-0.392009054,741.0915791,840.5382899,840.540195,739.9999685,741.989306,5,859567.9422,393857.5218,864918.336,741151.0676,733746.9985,15885,87,30945,822.5047003,IP_DAG,PG,[M+NH4]+,39,7,1,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2537, 3220","2536, 2537, 2538",,NA,0,0,NA
2242,2538,PC 37:6 +3O,C45H78N1O11P1,840.5385259,840.5388554,-0.392009054,741.0915791,840.5382899,840.540195,739.9999685,741.989306,5,859567.9422,393857.5218,864918.336,741151.0676,733746.9985,15885,87,37592,839.5312495,IP_DAG,PC,[M+H]+,37,6,3,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2538, 3221","2536, 2537, 2538",,NA,0,0,NA
2253,2539,PE 44:11 +1O,C49H76N1O9P1,854.5330466,854.533554,-0.593758194,733.1304593,854.5335175,854.5340836,732.7353029,734.0684232,3,0,239153.3961,116758.6721,267979.0171,6187418.257,16429,87,24962,853.5257701,IP_DAG,PE,[M+H]+,44,11,1,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
2311,2540,DGCC 44:9 +1O,C54H87N1O9,894.6453605,894.6460664,-0.788988954,735.2033153,894.645848,894.6463516,734.0684232,736.3999446,4,0,516980.4714,1511780.204,1017016.602,17822177.33,17981,87,5106,893.6380841,IP_DAG,DGCC,[M+H]+,44,9,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2540, 2541",,NA,0,0,NA
2312,2541,DGTS_DGTA 44:9 +2O,C54H87N1O9,894.6453605,894.6460664,-0.788988954,735.2033153,894.645848,894.6463516,734.0684232,736.3999446,4,0,516980.4714,1511780.204,1017016.602,17822177.33,17981,87,18311,893.6380841,IP_DAG,DGTS_DGTA,[M+H]+,44,9,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2540, 2541",,NA,0,0,NA
2371,2542,SQDG 36:6 +3O,C45H74O15S1,904.5086685,904.5076013,1.179916186,739.9999685,904.5074233,904.5078071,739.6355155,741.0915791,3,341988.4508,45976.53318,478192.6118,182694.5051,804446.3304,18354,87,46347,886.474843,IP_DAG,SQDG,[M+NH4]+,36,6,3,1,0,0,0,0,0,0,0,0,0,0,C1,,,,0,1,0,NA
2381,2543,SQDG 38:3 +1O,C47H84O13S1,906.5970897,906.5992353,-2.36670476,734.6170432,906.5909678,906.6075029,730.4761548,738.7579315,2,562306.2806,0,0,0,162123.5739,18446,87,46845,888.5632641,IP_DAG,SQDG,[M+NH4]+,38,3,1,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
239,2544,SQDG 37:7 +3O,C46H74O15S1,916.5086685,916.5104475,-1.941057613,734.5694757,916.5102509,916.5106441,734.0684232,735.0705282,2,7340672.428,28471.03761,43741.51791,0,1780456.653,18845,87,46707,898.474843,IP_DAG,SQDG,[M+NH4]+,37,7,3,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"893, 2544",,,NA,0,0,NA
1296,2545,TAG 51:5,C54H94O6,856.7388671,856.7395649,-0.814494437,1187.969305,856.7392518,856.7397187,1181.375084,1189.230149,5,112537483.7,72799873.07,84696121.78,86666788.67,179504302.6,16519,88,64875,838.7050415,TAG,TAG,[M+NH4]+,51,5,0,0,0,0,1,0,0,0,0,0,0,0,C2b,,,,NA,NA,0,1
1297,2546,DGCC 21:4 +1O,C31H51N1O9,582.3636591,582.3642507,-1.015854586,428.5708466,582.3641972,582.3642963,426.1519562,429.2742194,5,5870251.485,842519.9496,2032757.463,1651393.563,3274056.659,6286,89,231,581.3563826,IP_DAG,DGCC,[M+H]+,21,4,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2546, 2547",,NA,0,0,NA
3610,2547,DGTS_DGTA 21:4 +2O,C31H51N1O9,582.3636591,582.3642507,-1.015854586,428.5708466,582.3641972,582.3642963,426.1519562,429.2742194,5,5870251.485,842519.9496,2032757.463,1651393.563,3274056.659,6286,89,13436,581.3563826,IP_DAG,DGTS_DGTA,[M+H]+,21,4,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2546, 2547",,NA,0,0,NA
1298,2548,MGDG 33:0 +1O,C42H80O11,778.6038896,778.6039864,-0.124301918,915.1521576,778.6039282,778.6040864,914.8210094,916.0306617,3,0,1148318.982,1871301.486,2208228.048,0,13435,90,52810,760.570064,IP_DAG,MGDG,[M+NH4]+,33,0,1,0,0,0,1,0,0,1,0,0,0,0,C2b; C3r,"1797, 2548",,,NA,0,0,NA
12210,2549,PE 41:6,C46H80N1O8P1,806.5694321,806.5698887,-0.566066562,917.4816436,806.5698628,806.5699607,916.0306617,919.0695469,5,124040267.6,84230800.61,149140222.3,170418256,37650476.59,14561,90,24082,805.5621557,IP_DAG,PE,[M+H]+,41,6,0,0,0,0,1,0,1,1,0,0,0,0,C2b; C3f; C3r,"1769, 2549","2549, 2550",,0,8,0,1
12213,2550,PC 38:6,C46H80N1O8P1,806.5694321,806.5698887,-0.566066562,917.4816436,806.5698628,806.5699607,916.0306617,919.0695469,5,124040267.6,84230800.61,149140222.3,170418256,37650476.59,14561,90,37802,805.5621557,IP_DAG,PC,[M+H]+,38,6,0,0,0,0,1,0,1,1,0,0,0,0,C2b; C3f; C3r,"1770, 2550","2549, 2550",,8,8,1,0
1454,2551,TAG 52:13 +2O,C55H80O8,886.6191458,886.6199989,-0.9622932,917.7664311,886.619465,886.6201176,917.0876947,921.3669197,5,6275378.178,1444791.061,2913237.124,3815875.723,2367375.88,17653,90,65659,868.5853202,TAG,TAG,[M+NH4]+,52,13,2,0,0,0,1,0,0,1,0,0,0,0,C2b; C3r,"1036, 2551",,,NA,NA,0,1
2220,2552,DGCC 29:1 +1O,C39H73N1O9,700.53581,700.5363999,-0.842112328,919.3832904,700.5363903,700.5364326,918.3111013,919.7936589,3,144093.8532,24130626.48,30694806.59,31148083.76,26677.41378,10536,90,1331,699.5285335,IP_DAG,DGCC,[M+H]+,29,1,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2552, 2553, 2554",,NA,0,1,1
22111,2553,DGTS_DGTA 29:1 +2O,C39H73N1O9,700.53581,700.5363999,-0.842112328,919.3832904,700.5363903,700.5364326,918.3111013,919.7936589,3,144093.8532,24130626.48,30694806.59,31148083.76,26677.41378,10536,90,14536,699.5285335,IP_DAG,DGTS_DGTA,[M+H]+,29,1,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2552, 2553, 2554",,NA,0,1,1
2224,2554,TAG 36:2 +3O,C39H70O9,700.53581,700.5363999,-0.842112328,919.3832904,700.5363903,700.5364326,918.3111013,919.7936589,3,144093.8532,24130626.48,30694806.59,31148083.76,26677.41378,10536,90,58841,682.5019844,TAG,TAG,[M+NH4]+,36,2,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2552, 2553, 2554",,NA,NA,0,1
3910,2555,DGCC 36:6,C46H77N1O8,772.5721955,772.5708169,1.784487902,920.7148393,772.5707762,772.5708575,920.0627588,921.3669197,2,2955624.839,805668.1588,1540301.506,1361217.604,1160653.359,13214,90,2976,771.5649191,IP_DAG,DGCC,[M+H]+,36,6,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1239, 2555, 2982","2555, 2556, 2557",,NA,0,0,NA
3915,2556,DGTS_DGTA 36:6 +1O,C46H77N1O8,772.5721955,772.5708169,1.784487902,920.7148393,772.5707762,772.5708575,920.0627588,921.3669197,2,2955624.839,805668.1588,1540301.506,1361217.604,1160653.359,13214,90,16181,771.5649191,IP_DAG,DGTS_DGTA,[M+H]+,36,6,1,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1240, 2556, 2983","2555, 2556, 2557",,NA,0,0,NA
3922,2557,TAG 43:7 +2O,C46H74O8,772.5721955,772.5708169,1.784487902,920.7148393,772.5707762,772.5708575,920.0627588,921.3669197,2,2955624.839,805668.1588,1540301.506,1361217.604,1160653.359,13214,90,61424,754.5383699,TAG,TAG,[M+NH4]+,43,7,2,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1241, 2557","2555, 2556, 2557",,NA,NA,0,1
4710,2558,DGDG 31:7 +4O,C46H72O19,946.5006063,946.501806,-1.267579519,920.3160857,946.5017606,946.5021555,919.0695469,921.6578949,4,1644060.237,867105.3134,1206635.477,1901279.817,384321.0727,19979,90,8497,928.4667807,IP_DAG,DGDG,[M+NH4]+,31,7,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
4910,2559,DGDG 44:8 +3O,C59H96O18,1110.693493,1110.691392,1.891334457,919.7936589,1110.691289,1110.691577,919.3832904,920.5694126,3,0,391004.8256,894389.9252,1482283.426,192073.8143,23514,90,11692,1092.659667,IP_DAG,DGDG,[M+NH4]+,44,8,3,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
747,2560,DGCC 30:4 +3O,C40H69N1O11,740.4943391,740.494916,-0.779168645,919.7936589,740.4948138,740.4952735,918.3111013,924.5920054,5,3532363.973,3274301.789,3722509.613,2574871.644,3179775.965,11992,90,1616,739.4870626,IP_DAG,DGCC,[M+H]+,30,4,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2560, 2561, 2562",,NA,0,0,NA
7411,2561,DGTS_DGTA 30:4 +4O,C40H69N1O11,740.4943391,740.494916,-0.779168645,919.7936589,740.4948138,740.4952735,918.3111013,924.5920054,5,3532363.973,3274301.789,3722509.613,2574871.644,3179775.965,11992,90,14821,739.4870626,IP_DAG,DGTS_DGTA,[M+H]+,30,4,4,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2560, 2561, 2562",,NA,0,0,NA
742,2562,MGDG 31:5 +1O,C40H66O11,740.4943391,740.494916,-0.779168645,919.7936589,740.4948138,740.4952735,918.3111013,924.5920054,5,3532363.973,3274301.789,3722509.613,2574871.644,3179775.965,11992,90,52510,722.4605135,IP_DAG,MGDG,[M+NH4]+,31,5,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2560, 2561, 2562",,NA,0,0,NA
767,2563,TAG 42:5,C45H76O6,730.5980164,730.5982211,-0.280253024,918.8471959,730.59805,730.5983706,916.730596,919.7936589,4,20976.21632,5570658.366,9083256.084,10657549.14,5514803.857,11607,90,60955,712.5641908,TAG,TAG,[M+NH4]+,42,5,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"1166, 2563",,,NA,NA,0,1
947,2564,TAG 39:3,C42H74O6,692.5823663,692.5823473,0.027354538,919.9763515,692.5822278,692.5824669,919.3832904,920.5694126,2,147622.1734,539571.4419,2748215.339,2618287.161,4577854.65,10232,90,59835,674.5485407,TAG,TAG,[M+NH4]+,39,3,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
956,2565,TAG 43:6,C46H76O6,742.5980164,742.5986593,-0.865837781,915.1521576,742.5986316,742.5987187,914.4405019,916.0306617,5,18989207.42,78860385.87,102083847.8,109096268.9,29013089.17,12096,90,61375,724.5641908,TAG,TAG,[M+NH4]+,43,6,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"387, 2565",,,NA,NA,0,1
10410,2566,PE 36:0 +1O,C41H82N1O9P1,764.5799968,764.5799739,0.030037655,913.235517,764.5799184,764.580406,912.1367051,914.8210094,5,1232417.042,4301693.298,5218560.291,4868222.784,2026049.198,12937,90,22637,763.5727204,IP_DAG,PE,[M+H]+,36,0,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2566, 2567",,NA,0,0,NA
10416,2567,PC 33:0 +1O,C41H82N1O9P1,764.5799968,764.5799739,0.030037655,913.235517,764.5799184,764.580406,912.1367051,914.8210094,5,1232417.042,4301693.298,5218560.291,4868222.784,2026049.198,12937,90,36457,763.5727204,IP_DAG,PC,[M+H]+,33,0,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2566, 2567",,NA,0,0,NA
12116,2568,DGCC 34:0 +3O,C44H85N1O11,804.6195397,804.6198372,-0.369808886,915.1521576,804.6195893,804.6198904,914.8210094,916.0306617,3,0,526210.277,855094.8194,981412.475,0,14479,90,2366,803.6122632,IP_DAG,DGCC,[M+H]+,34,0,3,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2568, 4063","2568, 2569, 2570",,NA,0,0,NA
12117,2569,DGTS_DGTA 34:0 +4O,C44H85N1O11,804.6195397,804.6198372,-0.369808886,915.1521576,804.6195893,804.6198904,914.8210094,916.0306617,3,0,526210.277,855094.8194,981412.475,0,14479,90,15571,803.6122632,IP_DAG,DGTS_DGTA,[M+H]+,34,0,4,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2569, 4064","2568, 2569, 2570",,NA,0,0,NA
12122,2570,MGDG 35:1 +1O,C44H82O11,804.6195397,804.6198372,-0.369808886,915.1521576,804.6195893,804.6198904,914.8210094,916.0306617,3,0,526210.277,855094.8194,981412.475,0,14479,90,53310,786.5857141,IP_DAG,MGDG,[M+NH4]+,35,1,1,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2570, 4065","2568, 2569, 2570",,NA,0,0,NA
12513,2571,DGCC 39:5,C49H85N1O8,816.6347958,816.6334825,1.608184238,920.1815357,816.6332739,816.6336912,919.7936589,920.5694126,2,0,715324.9875,285592.6671,2071081.29,0,14959,90,3726,815.6275194,IP_DAG,DGCC,[M+H]+,39,5,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2571, 2572, 2573",,NA,0,0,NA
12514,2572,DGTS_DGTA 39:5 +1O,C49H85N1O8,816.6347958,816.6334825,1.608184238,920.1815357,816.6332739,816.6336912,919.7936589,920.5694126,2,0,715324.9875,285592.6671,2071081.29,0,14959,90,16931,815.6275194,IP_DAG,DGTS_DGTA,[M+H]+,39,5,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2571, 2572, 2573",,NA,0,0,NA
12522,2573,TAG 46:6 +2O,C49H82O8,816.6347958,816.6334825,1.608184238,920.1815357,816.6332739,816.6336912,919.7936589,920.5694126,2,0,715324.9875,285592.6671,2071081.29,0,14959,90,62614,798.6009702,TAG,TAG,[M+NH4]+,46,6,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2571, 2572, 2573",,NA,NA,0,1
12710,2574,PC 40:9,C48H78N1O8P1,828.5537821,828.551819,2.3692189,915.5914097,828.5517619,828.551904,914.8210094,917.7664311,4,13304959.56,9959355.593,18039091.4,20171414.75,3276460.614,15423,90,38377,827.5465056,IP_DAG,PC,[M+H]+,40,9,0,1,0,0,0,1,0,1,0,0,0,0,C1; C3c; C3r,"2212, 2574, 3620",,"2574, 2575",2,2,0,0
12714,2575,SQDG 32:0 +1O,C41H78O13S1,828.5501395,828.551819,-2.027125023,915.5914097,828.5517619,828.551904,914.8210094,917.7664311,4,13304959.56,9959355.593,18039091.4,20171414.75,3276460.614,15423,90,45045,810.5163139,IP_DAG,SQDG,[M+NH4]+,32,0,1,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"2574, 2575",0,2,0,NA
1299,2576,DGCC 40:7,C50H83N1O8,826.6191458,826.6194544,-0.37340394,914.3032419,826.6187576,826.6197629,912.8868085,915.502868,4,5687378.955,496583.1394,1072136.814,1139801.06,270232.1548,15351,90,4001,825.6118693,IP_DAG,DGCC,[M+H]+,40,7,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2576, 2577, 2578",,NA,0,0,NA
12912,2577,DGTS_DGTA 40:7 +1O,C50H83N1O8,826.6191458,826.6194544,-0.37340394,914.3032419,826.6187576,826.6197629,912.8868085,915.502868,4,5687378.955,496583.1394,1072136.814,1139801.06,270232.1548,15351,90,17206,825.6118693,IP_DAG,DGTS_DGTA,[M+H]+,40,7,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2576, 2577, 2578",,NA,0,0,NA
12921,2578,TAG 47:8 +2O,C50H80O8,826.6191458,826.6194544,-0.37340394,914.3032419,826.6187576,826.6197629,912.8868085,915.502868,4,5687378.955,496583.1394,1072136.814,1139801.06,270232.1548,15351,90,63139,808.5853202,TAG,TAG,[M+NH4]+,47,8,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2576, 2577, 2578",,NA,NA,0,1
1319,2579,DGCC 36:3 +4O,C46H83N1O12,842.5988042,842.5989302,-0.149480643,921.8707205,842.5988173,842.5990431,919.7936589,923.9477821,2,1863698.538,1802426.948,1960686.007,1898552.459,2064425.591,15962,90,2921,841.5915278,IP_DAG,DGCC,[M+H]+,36,3,4,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2579, 2580",,NA,0,0,NA
13114,2580,MGDG 37:4 +2O,C46H80O12,842.5988042,842.5989302,-0.149480643,921.8707205,842.5988173,842.5990431,919.7936589,923.9477821,2,1863698.538,1802426.948,1960686.007,1898552.459,2064425.591,15962,90,53890,824.5649786,IP_DAG,MGDG,[M+NH4]+,37,4,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2579, 2580",,NA,0,0,NA
13214,2581,DGDG 25:0 +2O,C40H74O17,844.5264271,844.5253027,1.33137033,917.699398,844.5252051,844.5255184,915.1521576,920.0627588,4,1023562.47,637052.2005,1114993.763,1430854.962,51124.90777,16028,90,7237,826.4926015,IP_DAG,DGDG,[M+NH4]+,25,0,2,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"2581, 2582",NA,0,0,NA
13215,2582,SQDG 35:5,C44H74O12S1,844.5239247,844.5253027,-1.631727097,917.699398,844.5252051,844.5255184,915.1521576,920.0627588,4,1023562.47,637052.2005,1114993.763,1430854.962,51124.90777,16028,90,46029,826.4900991,IP_DAG,SQDG,[M+NH4]+,35,5,0,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"2581, 2582",NA,0,0,NA
1376,2583,SQDG 37:4,C46H80O12S1,874.5708749,874.5714941,-0.707966927,913.0544433,874.5714906,874.5714976,910.6060187,915.502868,2,1295705.67,1232183.524,1124128.004,714243.4577,1069846.046,17163,90,46599,856.5370493,IP_DAG,SQDG,[M+NH4]+,37,4,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"1262, 2583",,,NA,0,0,NA
